"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CUSR0000SA0L5_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"CUSR0000SAC_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"DNDGRG3M086SBEA_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"HOUSTS_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"M2REAL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"NDMANEMP_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"OILPRICEx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"PC2_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"PCEPI_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"PCEPI_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"RETAILx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"USFIRE_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"VIXCLSx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,13,2019-11-01,21161729,"boruta_confirmed",30,100,"WPSFD49207_L0"
