"track","track_label","horizon","loss","model","model_family","n_evaluation","mean_loss","loss_rank","in_mcs","mcs_rank","mcs_stage_p_value","mcs_p_value","mcs_statistic_value","mcs_detail_status","mcs_output_format","mcs_statistic","alpha","confidence_level","bootstrap_samples","block_length","mcs_package_version","mcs_object_class","mcs_status","status_message"
"monthly_transformed","Target-month transformed change",12,"SE","RandomForest","Tree",90,0.000374189618952026,9,FALSE,,0.0266,0.4546,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Ridge","Regularization",90,0.00824174042028019,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","ElasticNet","Regularization",90,0.00824311121443299,2,TRUE,,0.91,0.91,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","LASSO","Regularization",90,0.00824311121443299,2,TRUE,,0.91,0.91,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","XGBoost","Boosting",90,0.00829910030771919,5,TRUE,,0.6172,0.6172,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","AR(4)","Baseline",90,0.00842489915530166,6,TRUE,,0.5524,0.5974,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_Mean","Ensemble",90,0.00850796076414318,7,TRUE,,0.4968,0.5974,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_InvRMSE","Ensemble",90,0.00851180908066531,8,TRUE,,0.5974,0.5974,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Factor","Factor",90,0.00907407289150516,9,TRUE,,0.4032,0.4032,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","BorutaRF","FeatureSelection+Tree",90,0.0107571016459717,11,TRUE,,0.1498,0.2374,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RW","Baseline",90,0.0134729281374319,12,TRUE,,0.2374,0.2374,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","Ensemble_Median","Ensemble",90,0.00825858987293957,4,FALSE,,0.078,0.6172,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",12,"AE","RandomForest","Tree",90,0.00914978365558574,10,FALSE,,0.0634,0.2374,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,13,"0.2.0","SSM","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RW","Baseline",90,3.02112419977777,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","BorutaRF","FeatureSelection+Tree",90,3.04532437037562,2,TRUE,,0.9046,0.9046,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","RandomForest","Tree",90,3.36670059131928,3,TRUE,,0.4028,0.7016,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","Ensemble_Median","Ensemble",90,3.56814100119352,4,TRUE,,0.4446,0.7016,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","XGBoost","Boosting",90,3.74536994087561,5,TRUE,,0.2998,0.7016,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","Ensemble_Mean","Ensemble",90,4.13493933415418,6,TRUE,,0.507,0.7016,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","Ensemble_InvRMSE","Ensemble",90,4.19214398092857,7,TRUE,,0.4814,0.7016,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",
"cumulative_level","Industrial Production Index [INDPRO] cumulative transformed change / reconstructed level",1,"SE","AR(4)","Baseline",90,4.3156120420604,8,TRUE,,0.375,0.7016,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,3,"0.2.0","SSM","ok",
