"model","model_family","n_evaluation","rolling_RMSE","rolling_MAE","RMSE_rank","MAE_rank","target_code","target_name","horizon","rolling_months","window_start","window_end"
"ElasticNet","Regularization",12,0.00274972977128173,0.00188571375379707,2,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"AR(4)","Baseline",12,0.00289240090933688,0.0020620961466919,3,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"Ensemble_Median","Ensemble",12,0.00289892192229314,0.00224719020514975,4,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"XGBoost","Boosting",12,0.00315123138608016,0.00264444896756862,5,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"Ensemble_Mean","Ensemble",12,0.00319566358129196,0.00243036973509441,6,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"BorutaRF","FeatureSelection+Tree",12,0.00319730046759951,0.00246107347184452,7,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"Ensemble_InvRMSE","Ensemble",12,0.0032199501650114,0.00244507901395251,8,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"RandomForest","Tree",12,0.00325742438951288,0.00265682045837524,9,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"RW","Baseline",12,0.00332728911248906,0.0025699847371304,10,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"Ridge","Regularization",12,0.00432269856766144,0.00308794932622041,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"Factor","Factor",12,0.00608953726239973,0.00326691001449283,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-01-01,2020-12-01
"LASSO","Regularization",12,0.00272286033605261,0.00191362346016141,1,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"ElasticNet","Regularization",12,0.00274950842662766,0.00188487531945866,2,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"AR(4)","Baseline",12,0.00289566137585005,0.00208216616007365,3,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"Ensemble_Median","Ensemble",12,0.00289923380538806,0.002248501375761,4,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"XGBoost","Boosting",12,0.0031515398138011,0.00264736878692773,5,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"BorutaRF","FeatureSelection+Tree",12,0.00319758324783972,0.00246238464245577,6,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"Ensemble_Mean","Ensemble",12,0.00319904298087436,0.00244784268166456,7,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"Ensemble_InvRMSE","Ensemble",12,0.00322302056281449,0.00246158451632178,8,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"RandomForest","Tree",12,0.00325597116886029,0.00263919250481254,9,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"RW","Baseline",12,0.00335963274643667,0.00264513148748728,10,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"Ridge","Regularization",12,0.00432155839008829,0.00306050422812208,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"Factor","Factor",12,0.00609813991290442,0.0033163335071566,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-02-01,2021-01-01
"LASSO","Regularization",12,0.002724763286695,0.00191759556711945,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"ElasticNet","Regularization",12,0.00276721773625802,0.00192887404674592,2,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"Ensemble_Median","Ensemble",12,0.00290296257978279,0.00225698847440039,3,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"AR(4)","Baseline",12,0.00291749007230758,0.0021224472027462,4,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"XGBoost","Boosting",12,0.00316001976474537,0.00267477469895024,5,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"Ensemble_Mean","Ensemble",12,0.00320389334858412,0.00246038490199725,6,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"BorutaRF","FeatureSelection+Tree",12,0.00320766473052156,0.00248862877578811,7,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"Ensemble_InvRMSE","Ensemble",12,0.00322844049286194,0.0024756428713562,8,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"RandomForest","Tree",12,0.00326236486134076,0.00265622680852063,9,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"RW","Baseline",12,0.00334472191481944,0.00260327292844242,10,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"Ridge","Regularization",12,0.00432001908878021,0.0030553847376553,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"Factor","Factor",12,0.00609832571749695,0.00331725531368168,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-03-01,2021-02-01
"LASSO","Regularization",12,0.00229257737118116,0.00154454976638696,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"ElasticNet","Regularization",12,0.00233576934548293,0.00156839085840105,2,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"AR(4)","Baseline",12,0.00250866318522096,0.00186010998088256,3,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"Ensemble_Median","Ensemble",12,0.00251189530052958,0.00200341580587695,4,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"Ensemble_Mean","Ensemble",12,0.00290057313025541,0.00223233416162235,5,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"Ensemble_InvRMSE","Ensemble",12,0.00292081130048741,0.0022414439348862,6,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"BorutaRF","FeatureSelection+Tree",12,0.00293227116726986,0.00231474112705884,7,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"RW","Baseline",12,0.00306182113333293,0.0023387977695993,8,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"XGBoost","Boosting",12,0.00308151389785947,0.00261658543896326,9,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"RandomForest","Tree",12,0.0031265435082079,0.00257290467617838,10,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"Ridge","Regularization",12,0.00408484484867607,0.00283493801114449,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"Factor","Factor",12,0.00592096064445471,0.00306098578766106,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-04-01,2021-03-01
"AR(4)","Baseline",12,0.00173054269403591,0.00152590064205908,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"Ensemble_Median","Ensemble",12,0.00240089125849955,0.00194314202382388,2,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"BorutaRF","FeatureSelection+Tree",12,0.00241395124751258,0.00205660534860643,3,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"LASSO","Regularization",12,0.00264410135298148,0.00168598446553223,4,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"ElasticNet","Regularization",12,0.00271795096958106,0.00173284630212925,5,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"Ensemble_Mean","Ensemble",12,0.00285570273841986,0.00220353510139444,6,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"Ensemble_InvRMSE","Ensemble",12,0.00289956528105637,0.00222790505331068,7,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"RW","Baseline",12,0.00291302260512674,0.00213686572820534,8,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"RandomForest","Tree",12,0.00308937754014619,0.00255205771591071,9,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"XGBoost","Boosting",12,0.00309310746025127,0.00262429636090222,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"Ridge","Regularization",12,0.00413201125775194,0.00288512598914833,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"Factor","Factor",12,0.0059792146383895,0.00325312932173107,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-05-01,2021-04-01
"AR(4)","Baseline",12,0.00194146947850282,0.00170886162800026,1,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"RW","Baseline",12,0.00208645323387505,0.00158194252594468,2,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"Ensemble_Median","Ensemble",12,0.00246356090978562,0.0019849608787288,3,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"LASSO","Regularization",12,0.0026375419195584,0.00168141129733737,4,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"BorutaRF","FeatureSelection+Tree",12,0.00275183099309658,0.00235828776180897,5,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"ElasticNet","Regularization",12,0.00277346552063133,0.00177466515703417,6,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"Ensemble_Mean","Ensemble",12,0.00282407885087912,0.00217969447714384,7,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"Ensemble_InvRMSE","Ensemble",12,0.00284957030952567,0.00219042394084519,8,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"RandomForest","Tree",12,0.0032115836082673,0.00264898520715726,9,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"XGBoost","Boosting",12,0.00323550403538598,0.00275158266576869,10,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"Ridge","Regularization",12,0.00384876098345346,0.00268337652836284,11,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"Factor","Factor",12,0.00581934379352812,0.003049133484555,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-06-01,2021-05-01
"RW","Baseline",12,0.00137361698681471,0.00125515297525861,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"Factor","Factor",12,0.00223903865284715,0.0018449703391416,2,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"AR(4)","Baseline",12,0.00230115110876795,0.0019140287030702,3,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"Ensemble_Mean","Ensemble",12,0.00249483256905644,0.00202679571854472,4,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"Ensemble_Median","Ensemble",12,0.00250783795829611,0.00200782945213915,5,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"Ensemble_InvRMSE","Ensemble",12,0.00250847681452991,0.00203090933482068,6,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"BorutaRF","FeatureSelection+Tree",12,0.00283014637771339,0.00240798304749797,7,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"LASSO","Regularization",12,0.00286127625781817,0.00182126009448411,8,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"ElasticNet","Regularization",12,0.0028627002473502,0.00182517604634684,9,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"Ridge","Regularization",12,0.0030118605223975,0.00233765623805833,10,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"XGBoost","Boosting",12,0.00319628552010794,0.00272587217348264,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"RandomForest","Tree",12,0.00333744363279746,0.0027300578112369,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-07-01,2021-06-01
"RW","Baseline",12,0.00176041249173584,0.0015530148398278,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"Factor","Factor",12,0.00223108109471892,0.00182463801315629,2,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"AR(4)","Baseline",12,0.00226030333358921,0.00179705392809045,3,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"Ensemble_Mean","Ensemble",12,0.00244170270096202,0.00190352220598095,4,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"Ensemble_InvRMSE","Ensemble",12,0.00245380124765668,0.0018977261254538,5,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"Ensemble_Median","Ensemble",12,0.00247979839082583,0.00194570193291807,6,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"BorutaRF","FeatureSelection+Tree",12,0.00270911108591089,0.00217265831240914,7,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"LASSO","Regularization",12,0.00287279774280572,0.00185768017532695,8,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"ElasticNet","Regularization",12,0.00288375511266329,0.00189540650852097,9,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"Ridge","Regularization",12,0.00289797550342147,0.00222299832933125,10,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"XGBoost","Boosting",12,0.00290635911802293,0.00236339930434015,11,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"RandomForest","Tree",12,0.0032069374566444,0.00256116878091815,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-08-01,2021-07-01
"RW","Baseline",12,0.00179019420060722,0.00158685977016611,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"AR(4)","Baseline",12,0.00224488344828734,0.00176189158905042,2,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"Factor","Factor",12,0.00225585507171631,0.00186679450683149,3,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"Ensemble_Mean","Ensemble",12,0.00243699174729724,0.00189304129344118,4,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"Ensemble_InvRMSE","Ensemble",12,0.00244729591721287,0.0018828528640585,5,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"Ensemble_Median","Ensemble",12,0.00247985835892726,0.00194582590419245,6,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"BorutaRF","FeatureSelection+Tree",12,0.00269755579890106,0.00215774700463463,7,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"XGBoost","Boosting",12,0.00282862361006512,0.00227384164861085,8,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"Ridge","Regularization",12,0.00288386691476758,0.00219339771462847,9,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"LASSO","Regularization",12,0.00288561825273515,0.00193388279524282,10,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"ElasticNet","Regularization",12,0.00290059077320046,0.00197965129653499,11,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"RandomForest","Tree",12,0.00313025691648602,0.00245069710684458,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-09-01,2021-08-01
"RW","Baseline",12,0.00182697762433813,0.00163475261468663,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"AR(4)","Baseline",12,0.00234714953055145,0.00192031179385142,2,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"Factor","Factor",12,0.002363920543805,0.00202565069774502,3,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"Ensemble_Mean","Ensemble",12,0.00252610589791952,0.00203829558080852,4,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"Ensemble_InvRMSE","Ensemble",12,0.00253475058361209,0.00202603780164513,5,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"Ensemble_Median","Ensemble",12,0.00257719756652047,0.00210884731013809,6,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"BorutaRF","FeatureSelection+Tree",12,0.00274358417984212,0.0022237956989683,7,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"XGBoost","Boosting",12,0.00283880724348605,0.00228489289300208,8,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"LASSO","Regularization",12,0.00297364425265083,0.0021394760863477,9,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"Ridge","Regularization",12,0.00298536229200636,0.00239120570821389,10,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"ElasticNet","Regularization",12,0.00298908872306495,0.00218711302360835,11,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"RandomForest","Tree",12,0.00316982960641699,0.00251777329104818,12,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-10-01,2021-09-01
"RW","Baseline",12,0.00230776399821467,0.00194239889434485,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"AR(4)","Baseline",12,0.00295230041817308,0.0023849497660182,2,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"Factor","Factor",12,0.00301081508476979,0.00252224634651164,3,4,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"Ensemble_Mean","Ensemble",12,0.00312453148225565,0.00252790431884933,4,5,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"Ensemble_InvRMSE","Ensemble",12,0.00312655293551311,0.00251486425081997,5,3,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"Ensemble_Median","Ensemble",12,0.00318080968251101,0.00260422787311123,6,6,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"BorutaRF","FeatureSelection+Tree",12,0.00319976618184667,0.00265108616616274,7,7,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"XGBoost","Boosting",12,0.00343036241642342,0.00278857910287167,8,10,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"LASSO","Regularization",12,0.00355684841439617,0.00269599672858015,9,8,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"ElasticNet","Regularization",12,0.00357713718711551,0.00275425056358808,10,9,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"RandomForest","Tree",12,0.00365780700446626,0.00302943517631736,11,12,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"Ridge","Regularization",12,0.00366576693892155,0.00296228448063361,12,11,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-11-01,2021-10-01
"RW","Baseline",12,0.0023088396550744,0.00194476798605196,1,1,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-12-01,2021-11-01
"AR(4)","Baseline",12,0.00305535771883452,0.00255245563876577,2,2,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]",1,12,2020-12-01,2021-11-01
