"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"NDMANEMP_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"NDMANEMP_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"PAYEMS_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"PC1_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"SRVPRD_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"UNRATE_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"USCONS_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"USGOOD_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"USTPU_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"USTPU_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"USTRADE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",14,100,"USTRADE_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"BUSINVx_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"NDMANEMP_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"PAYEMS_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"PAYEMS_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"PC1_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"SRVPRD_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"USGOOD_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"USTPU_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"USTPU_L2"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"USTRADE_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,31,2021-05-01,21161747,"boruta_confirmed",11,100,"USTRADE_L1"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,37,2021-11-01,21161753,"boruta_confirmed",16,100,"BUSINVx_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,37,2021-11-01,21161753,"boruta_confirmed",16,100,"DMANEMP_L0"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",1,37,2021-11-01,21161753,"boruta_confirmed",16,100,"DMANEMP_L1"
