"target_code","target_name","track","track_label","horizon","feature","selection_source","last_refresh","last_seed","mean_importance","median_importance","minimum_importance","maximum_importance","normalized_hits","boruta_decision","selection_frequency","stable_core"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"CPIULFSL_L0","boruta_confirmed",85,21161801,0.225468551911765,0.225684829269557,0.116121984201142,0.318299589335552,1,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"CUSR0000SA0L2_L0","boruta_confirmed",85,21161801,0.219392110182584,0.226769557319859,0.124537282434441,0.281005689645982,0.96969696969697,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"CUSR0000SA0L5_L0","boruta_confirmed",85,21161801,0.223959073373491,0.227957455234283,0.0717449012415022,0.311583165768153,0.96969696969697,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"CUSR0000SAC_L0","boruta_confirmed",85,21161801,0.185435592844107,0.179930214023446,0.104056779890507,0.271237154289293,0.919191919191919,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"DNDGRG3M086SBEA_L0","boruta_confirmed",85,21161801,0.165359945743353,0.167589304731386,0.0569165320546294,0.246471562888638,0.818181818181818,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"GS5_L0","boruta_confirmed",85,21161801,0.130914587832273,0.136962306590269,0.00388263635854405,0.245133304619483,0.656565656565657,"Confirmed",0.333333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"HWIURATIO_L0","boruta_confirmed",85,21161801,0.133769451072727,0.134899690864639,0.0393827996813263,0.224207373687261,0.686868686868687,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"HWIURATIO_L2","boruta_confirmed",85,21161801,0.194197316130914,0.203071046935394,0.0645653157151387,0.27088046492454,0.909090909090909,"Confirmed",0.533333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"ISRATIOx_L0","boruta_confirmed",85,21161801,0.133705950250032,0.142514114835443,0.0237836390484718,0.226228116267972,0.676767676767677,"Confirmed",0.0666666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"MANEMP_L1","boruta_confirmed",85,21161801,0.115405732497232,0.114841414579486,0.0131705894239676,0.22601099470419,0.464646464646465,"Confirmed",0.333333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"OILPRICEx_L0","boruta_confirmed",85,21161801,0.137341085299955,0.14370566858145,0.0269631694392216,0.22663853895699,0.666666666666667,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PAYEMS_L1","boruta_confirmed",85,21161801,0.127824987291689,0.125987400179137,0.0315017558606962,0.23045203460116,0.646464646464647,"Confirmed",0.6,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PAYEMS_L2","boruta_confirmed",85,21161801,0.162169831478875,0.163889247930724,0.0677987997854537,0.256952276833902,0.767676767676768,"Confirmed",0.533333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PC1_L0","boruta_confirmed",85,21161801,0.120996472767713,0.122544161997625,-0.0202687525743162,0.213517750971167,0.585858585858586,"Confirmed",0.6,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PC3_L0","boruta_confirmed",85,21161801,0.298448381769553,0.313130594300167,0.158396026261423,0.388497743379772,1,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PC4_L0","boruta_confirmed",85,21161801,0.139107153077926,0.142689946036819,0.000610381239234646,0.231313584212645,0.656565656565657,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PCEPI_L0","boruta_confirmed",85,21161801,0.168372482524629,0.16831026750647,0.0497383188818827,0.23676275042804,0.878787878787879,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PERMITS_L0","boruta_confirmed",85,21161801,0.131243959912438,0.132720498123986,0.0361649963448638,0.244577763364404,0.626262626262626,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,"PERMITS_L1","boruta_confirmed",85,21161801,0.143280352644845,0.147208447697393,0.0168765045010545,0.235211408992594,0.727272727272727,"Confirmed",0.6,TRUE
