"horizon","model","model_family","n_evaluation","target_response_RMSE","target_response_MAE","target_response_bias","target_response_correlation","target_mode","level_RMSE","level_MAE","level_bias","cumulative_percent_MAE","annualized_percent_MAE","cumulative_log_RMSE","cumulative_log_MAE","cumulative_log_bias","cumulative_log_correlation","benchmark_target_response_RMSE","benchmark_target_response_MAE","benchmark_level_RMSE","benchmark_level_MAE","relative_target_response_RMSE","relative_target_response_MAE","relative_level_RMSE","relative_level_MAE","relative_cumulative_log_RMSE","relative_cumulative_log_MAE"
6,"Ensemble_Mean","Ensemble",87,0.0138729968420321,0.00927775917442033,0.0068371005882596,0.14351465469824,"cumulative_log_change",3.85495754729192,2.60207398158985,1.94855708706403,0.945371343279092,1.92685185422352,0.0138729968420321,0.00927775917442033,0.0068371005882596,0.14351465469824,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.647710333197812,0.507902242015282,0.631935306008502,0.49708057704606,0.647710333197812,0.507902242015282
6,"ElasticNet","Regularization",87,0.0148269377302,0.00970591960974778,0.00657594934534777,0.057821049980024,"cumulative_log_change",4.08783660639642,2.70348628856456,1.8590294368774,0.988168208023838,2.01245650647864,0.0148269377302,0.00970591960974778,0.00657594934534777,0.057821049980024,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.692248465625996,0.531341484288849,0.670110693849429,0.516453618868553,0.692248465625996,0.531341484288849
6,"LASSO","Regularization",87,0.0148987207920495,0.00973496553343921,0.0066553913816061,0.0584831408058985,"cumulative_log_change",4.10421697480789,2.71182402709935,1.88105034010242,0.990961654725578,2.01782427894962,0.0148987207920495,0.00973496553343921,0.0066553913816061,0.0584831408058985,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.69559991387023,0.532931576194334,0.672795894139612,0.51804639751799,0.69559991387023,0.532931576194334
6,"Factor","Factor",87,0.0158531183462504,0.010107889320915,0.00501009815813866,0.0106827486651371,"cumulative_log_change",4.31244618584925,2.80116387232106,1.42730385620269,1.02784138077274,2.09092931670332,0.0158531183462504,0.010107889320915,0.00501009815813866,0.0106827486651371,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.740159367380788,0.553346939882799,0.706930482804997,0.535113207351306,0.740159367380788,0.553346939882799
6,"Ridge","Regularization",87,0.0165570131465463,0.0103455581272056,0.00657093398895351,0.0555015091796102,"cumulative_log_change",4.48950185842191,2.86307387751972,1.84620574440839,1.05145759223674,2.13788051714001,0.0165570131465463,0.0103455581272056,0.00657093398895351,0.0555015091796102,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,0.773023206450842,0.566357896225029,0.735954857069856,0.546940027544278,0.773023206450842,0.566357896225029
6,"RW","Baseline",87,0.0214185201794446,0.0182668206732216,0.0177698638847066,,"cumulative_log_change",6.10024081680293,5.23471264367817,5.1068275862069,1.84971294655849,3.74648305612372,0.0214185201794446,0.0182668206732216,0.0177698638847066,,0.0214185201794446,0.0182668206732216,6.10024081680293,5.23471264367817,1,1,1,1,1,1
12,"BorutaRF","FeatureSelection+Tree",89,0.0225132879864819,0.015378810494245,0.00638100229472831,0.177693753527736,"cumulative_log_change",6.36125155681441,4.37962997012916,1.7480186947542,1.60297079051535,1.60297079051535,0.0225132879864819,0.015378810494245,0.00638100229472831,0.177693753527736,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.546403336817395,0.435787122432568,0.541066178389783,0.432923572061726,0.546403336817395,0.435787122432568
12,"RandomForest","Tree",89,0.0227653005205986,0.0150146006534091,0.00782309543873905,0.152610136619528,"cumulative_log_change",6.41879940303847,4.25338874324758,2.18940126911161,1.56486001043497,1.56486001043497,0.0227653005205986,0.0150146006534091,0.00782309543873905,0.152610136619528,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.552519746363786,0.425466560997802,0.545961000258234,0.420444708948681,0.552519746363786,0.425466560997802
12,"XGBoost","Boosting",89,0.0240243712058208,0.0160280319079737,0.0110069830298867,0.128022658827788,"cumulative_log_change",6.80157472922401,4.55538488236331,3.11305968196617,1.66912284601382,1.66912284601382,0.0240243712058208,0.0160280319079737,0.0110069830298867,0.128022658827788,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.583077718353817,0.454184015470317,0.57851855297744,0.450296830745851,0.583077718353817,0.454184015470317
12,"Ensemble_InvRMSE","Ensemble",89,0.0242829107880734,0.0153723654911798,0.0122453332465662,0.178526511594198,"cumulative_log_change",6.86206111735843,4.35422908122818,3.50151700873346,1.60106621011543,1.60106621011543,0.0242829107880734,0.0153723654911798,0.0122453332465662,0.178526511594198,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.58935254105084,0.435604491315492,0.583663317113898,0.430412710726051,0.58935254105084,0.435604491315492
12,"Ridge","Regularization",89,0.0244407451898611,0.0151403470397797,0.0116544826959932,0.157259835417588,"cumulative_log_change",6.88267206424912,4.27622323086236,3.33201480656018,1.57535590950071,1.57535590950071,0.0244407451898611,0.0151403470397797,0.0116544826959932,0.157259835417588,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.593183222906514,0.429029818110127,0.585416413366662,0.422701883187558,0.593183222906514,0.429029818110127
12,"Ensemble_Median","Ensemble",89,0.0245909627880635,0.0159991499115558,0.0118403879945531,0.0501787101145261,"cumulative_log_change",6.94244508596765,4.52216033879654,3.38811446910483,1.66525192265747,1.66525192265747,0.0245909627880635,0.0159991499115558,0.0118403879945531,0.0501787101145261,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.596829042964239,0.453365590526868,0.590500501009354,0.447012606238496,0.596829042964239,0.453365590526868
12,"LASSO","Regularization",89,0.0246773052148126,0.0164337948983435,0.0118774398916999,0.166491266411709,"cumulative_log_change",6.97848778406592,4.66129620292289,3.39154695050046,1.70877099398036,1.70877099398036,0.0246773052148126,0.0164337948983435,0.0118774398916999,0.166491266411709,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.598924596048843,0.465682062476559,0.59356616894352,0.460766095850701,0.598924596048843,0.465682062476559
12,"ElasticNet","Regularization",89,0.0248385510537513,0.0164360828609378,0.0120768377089482,0.161220623709736,"cumulative_log_change",7.01706127200723,4.65933118522618,3.4450113693515,1.70858017108435,1.70858017108435,0.0248385510537513,0.0164360828609378,0.0120768377089482,0.161220623709736,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.60283807436871,0.465746896140747,0.596847097157279,0.460571855130315,0.60283807436871,0.465746896140747
12,"Ensemble_Mean","Ensemble",89,0.0248813382482751,0.015883178246679,0.0131291809054564,0.13931923198408,"cumulative_log_change",7.03170974177062,4.5045216272359,3.76345734926057,1.65342390105794,1.65342390105794,0.0248813382482751,0.015883178246679,0.0131291809054564,0.13931923198408,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.603876530673933,0.450079318279786,0.598093045613073,0.445269031080895,0.603876530673933,0.450079318279786
12,"Factor","Factor",89,0.0254413646797028,0.0168380362154614,0.0105197541393027,-0.04669961312103,"cumulative_log_change",7.13779073602064,4.72978132997202,3.05101195330769,1.7485315757129,1.7485315757129,0.0254413646797028,0.0168380362154614,0.0105197541393027,-0.04669961312103,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.617468517371824,0.477136990048561,0.607115930126603,0.467535806085909,0.617468517371824,0.477136990048561
12,"AR(4)","Baseline",89,0.0254440842503974,0.0171309526462754,0.0115333015589407,-0.491055267770806,"cumulative_log_change",7.19542342639481,4.84118622845657,3.36307196816581,1.78139224179174,1.78139224179174,0.0254440842503974,0.0171309526462754,0.0115333015589407,-0.491055267770806,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,0.617534522057728,0.485437320463934,0.612017968546648,0.478548107793144,0.617534522057728,0.485437320463934
12,"RW","Baseline",89,0.041202691252974,0.0352897313908688,0.0352897313908688,,"cumulative_log_change",11.7568826344784,10.116404494382,10.116404494382,3.61556134790719,3.61556134790719,0.041202691252974,0.0352897313908688,0.0352897313908688,,0.041202691252974,0.0352897313908688,11.7568826344784,10.116404494382,1,1,1,1,1,1
